poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
76754,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,10/8/21,10/11/21,,"",,,,,146310,803,rv,r,rv-r,,10/13/21 09:09,"",https://www.politico.com/f/?id=0000017c-7a96-db91-affd-fb9e5d350000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Romney,16642,Mitt Romney,3.0
76754,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,10/8/21,10/11/21,,"",,,,,146310,803,rv,r,rv-r,,10/13/21 09:09,"",https://www.politico.com/f/?id=0000017c-7a96-db91-affd-fb9e5d350000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Cheney,20699,Liz Cheney,2.0
76754,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,10/8/21,10/11/21,,"",,,,,146310,803,rv,r,rv-r,,10/13/21 09:09,"",https://www.politico.com/f/?id=0000017c-7a96-db91-affd-fb9e5d350000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Pompeo,16652,Mike Pompeo,0.0
77527,573,Zogby,"","",Zogby Analytics,395,Zogby Analytics,1.2,0.7,Online Panel,,,10/8/21,10/10/21,,"",,,,,149800,371,lv,r,lv-r,,11/12/21 08:45,"",https://zogbyanalytics.com/news/1053-the-zogby-poll-biden-and-trump-top-2024-primaries-biden-doesn-t-receive-majority-support-michelle-o-might-be-the-dems-back-up-plan,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,59.1
77527,573,Zogby,"","",Zogby Analytics,395,Zogby Analytics,1.2,0.7,Online Panel,,,10/8/21,10/10/21,,"",,,,,149800,371,lv,r,lv-r,,11/12/21 08:45,"",https://zogbyanalytics.com/news/1053-the-zogby-poll-biden-and-trump-top-2024-primaries-biden-doesn-t-receive-majority-support-michelle-o-might-be-the-dems-back-up-plan,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Pence,16638,Mike Pence,12.0
77527,573,Zogby,"","",Zogby Analytics,395,Zogby Analytics,1.2,0.7,Online Panel,,,10/8/21,10/10/21,,"",,,,,149800,371,lv,r,lv-r,,11/12/21 08:45,"",https://zogbyanalytics.com/news/1053-the-zogby-poll-biden-and-trump-top-2024-primaries-biden-doesn-t-receive-majority-support-michelle-o-might-be-the-dems-back-up-plan,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,7.4
77527,573,Zogby,"","",Zogby Analytics,395,Zogby Analytics,1.2,0.7,Online Panel,,,10/8/21,10/10/21,,"",,,,,149800,371,lv,r,lv-r,,11/12/21 08:45,"",https://zogbyanalytics.com/news/1053-the-zogby-poll-biden-and-trump-top-2024-primaries-biden-doesn-t-receive-majority-support-michelle-o-might-be-the-dems-back-up-plan,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,5.2
77527,573,Zogby,"","",Zogby Analytics,395,Zogby Analytics,1.2,0.7,Online Panel,,,10/8/21,10/10/21,,"",,,,,149800,371,lv,r,lv-r,,11/12/21 08:45,"",https://zogbyanalytics.com/news/1053-the-zogby-poll-biden-and-trump-top-2024-primaries-biden-doesn-t-receive-majority-support-michelle-o-might-be-the-dems-back-up-plan,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Pompeo,16652,Mike Pompeo,2.2
77527,573,Zogby,"","",Zogby Analytics,395,Zogby Analytics,1.2,0.7,Online Panel,,,10/8/21,10/10/21,,"",,,,,149800,371,lv,r,lv-r,,11/12/21 08:45,"",https://zogbyanalytics.com/news/1053-the-zogby-poll-biden-and-trump-top-2024-primaries-biden-doesn-t-receive-majority-support-michelle-o-might-be-the-dems-back-up-plan,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Abbott,16740,Greg Abbott,1.6
77527,573,Zogby,"","",Zogby Analytics,395,Zogby Analytics,1.2,0.7,Online Panel,,,10/8/21,10/10/21,,"",,,,,149800,371,lv,r,lv-r,,11/12/21 08:45,"",https://zogbyanalytics.com/news/1053-the-zogby-poll-biden-and-trump-top-2024-primaries-biden-doesn-t-receive-majority-support-michelle-o-might-be-the-dems-back-up-plan,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Cruz,16641,Ted Cruz,1.5
77527,573,Zogby,"","",Zogby Analytics,395,Zogby Analytics,1.2,0.7,Online Panel,,,10/8/21,10/10/21,,"",,,,,149800,371,lv,r,lv-r,,11/12/21 08:45,"",https://zogbyanalytics.com/news/1053-the-zogby-poll-biden-and-trump-top-2024-primaries-biden-doesn-t-receive-majority-support-michelle-o-might-be-the-dems-back-up-plan,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Rubio,16643,Marco Rubio,1.3
77527,573,Zogby,"","",Zogby Analytics,395,Zogby Analytics,1.2,0.7,Online Panel,,,10/8/21,10/10/21,,"",,,,,149801,426,lv,d,lv-d,,11/12/21 08:45,"",https://zogbyanalytics.com/news/1053-the-zogby-poll-biden-and-trump-top-2024-primaries-biden-doesn-t-receive-majority-support-michelle-o-might-be-the-dems-back-up-plan,538,,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Biden,19368,Joe Biden,40.2
77527,573,Zogby,"","",Zogby Analytics,395,Zogby Analytics,1.2,0.7,Online Panel,,,10/8/21,10/10/21,,"",,,,,149801,426,lv,d,lv-d,,11/12/21 08:45,"",https://zogbyanalytics.com/news/1053-the-zogby-poll-biden-and-trump-top-2024-primaries-biden-doesn-t-receive-majority-support-michelle-o-might-be-the-dems-back-up-plan,538,,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,M. Obama,16660,Michelle Obama,20.0
77527,573,Zogby,"","",Zogby Analytics,395,Zogby Analytics,1.2,0.7,Online Panel,,,10/8/21,10/10/21,,"",,,,,149801,426,lv,d,lv-d,,11/12/21 08:45,"",https://zogbyanalytics.com/news/1053-the-zogby-poll-biden-and-trump-top-2024-primaries-biden-doesn-t-receive-majority-support-michelle-o-might-be-the-dems-back-up-plan,538,,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Harris,16661,Kamala Harris,9.8
77527,573,Zogby,"","",Zogby Analytics,395,Zogby Analytics,1.2,0.7,Online Panel,,,10/8/21,10/10/21,,"",,,,,149801,426,lv,d,lv-d,,11/12/21 08:45,"",https://zogbyanalytics.com/news/1053-the-zogby-poll-biden-and-trump-top-2024-primaries-biden-doesn-t-receive-majority-support-michelle-o-might-be-the-dems-back-up-plan,538,,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Abrams,16708,Stacey Abrams,6.3
77527,573,Zogby,"","",Zogby Analytics,395,Zogby Analytics,1.2,0.7,Online Panel,,,10/8/21,10/10/21,,"",,,,,149801,426,lv,d,lv-d,,11/12/21 08:45,"",https://zogbyanalytics.com/news/1053-the-zogby-poll-biden-and-trump-top-2024-primaries-biden-doesn-t-receive-majority-support-michelle-o-might-be-the-dems-back-up-plan,538,,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Newsom,18945,Gavin Newsom,4.0
77527,573,Zogby,"","",Zogby Analytics,395,Zogby Analytics,1.2,0.7,Online Panel,,,10/8/21,10/10/21,,"",,,,,149801,426,lv,d,lv-d,,11/12/21 08:45,"",https://zogbyanalytics.com/news/1053-the-zogby-poll-biden-and-trump-top-2024-primaries-biden-doesn-t-receive-majority-support-michelle-o-might-be-the-dems-back-up-plan,538,,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Booker,16666,Cory A. Booker,3.6
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump Jr.,16639,Donald Trump Jr.,9.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Pence,16638,Mike Pence,15.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,6.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Romney,16642,Mitt Romney,4.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Cruz,16641,Ted Cruz,9.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Rubio,16643,Marco Rubio,2.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Carlson,16645,Tucker Swanson McNear Carlson,2.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Pompeo,16652,Mike Pompeo,2.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,22.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hogan,16657,Larry Hogan,1.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Cotton,16650,Tom Cotton,1.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Scott,16648,Tim Scott,1.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Sasse,16655,Ben Sasse,0.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hawley,16656,Josh Hawley,1.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Abbott,16740,Greg Abbott,0.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Noem,16649,Kristi Noem,1.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,R. Scott,16647,Rick Scott,0.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Cheney,20699,Liz Cheney,1.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Christie,16659,Chris Christie,1.0
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,9/17/21,9/23/21,,"",,,,,145649,429,rv,r,rv-r,,9/24/21 13:20,"",https://www.politico.com/f/?id=0000017c-1877-d47e-ab7e-9c77c0b50000,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Greene,28585,Marjorie Taylor Greene,0.0
76513,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,,,,,9/16/21,9/18/21,,"",,,,,145888,469,lv,r,lv-r,,9/29/21 11:49,"",https://www.boltonsuperpac.com/poll_092921.php,538,,REP,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,26.2
76513,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,,,,,9/16/21,9/18/21,,"",,,,,145888,469,lv,r,lv-r,,9/29/21 11:49,"",https://www.boltonsuperpac.com/poll_092921.php,538,,REP,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,25.2
76513,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,,,,,9/16/21,9/18/21,,"",,,,,145888,469,lv,r,lv-r,,9/29/21 11:49,"",https://www.boltonsuperpac.com/poll_092921.php,538,,REP,8916,2024,U.S. President,0,,,primary,false,false,,REP,Christie,16659,Chris Christie,7.2
76513,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,,,,,9/16/21,9/18/21,,"",,,,,145888,469,lv,r,lv-r,,9/29/21 11:49,"",https://www.boltonsuperpac.com/poll_092921.php,538,,REP,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,6.0
76513,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,,,,,9/16/21,9/18/21,,"",,,,,145888,469,lv,r,lv-r,,9/29/21 11:49,"",https://www.boltonsuperpac.com/poll_092921.php,538,,REP,8916,2024,U.S. President,0,,,primary,false,false,,REP,Cruz,16641,Ted Cruz,4.7
76513,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,,,,,9/16/21,9/18/21,,"",,,,,145888,469,lv,r,lv-r,,9/29/21 11:49,"",https://www.boltonsuperpac.com/poll_092921.php,538,,REP,8916,2024,U.S. President,0,,,primary,false,false,,REP,Noem,16649,Kristi Noem,3.0
76513,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,,,,,9/16/21,9/18/21,,"",,,,,145888,469,lv,r,lv-r,,9/29/21 11:49,"",https://www.boltonsuperpac.com/poll_092921.php,538,,REP,8916,2024,U.S. President,0,,,primary,false,false,,REP,Pence,16638,Mike Pence,2.6
76513,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,,,,,9/16/21,9/18/21,,"",,,,,145888,469,lv,r,lv-r,,9/29/21 11:49,"",https://www.boltonsuperpac.com/poll_092921.php,538,,REP,8916,2024,U.S. President,0,,,primary,false,false,,REP,Scott,16648,Tim Scott,2.3
76513,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,,,,,9/16/21,9/18/21,,"",,,,,145888,469,lv,r,lv-r,,9/29/21 11:49,"",https://www.boltonsuperpac.com/poll_092921.php,538,,REP,8916,2024,U.S. President,0,,,primary,false,false,,REP,Rubio,16643,Marco Rubio,1.9
76513,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,,,,,9/16/21,9/18/21,,"",,,,,145888,469,lv,r,lv-r,,9/29/21 11:49,"",https://www.boltonsuperpac.com/poll_092921.php,538,,REP,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hawley,16656,Josh Hawley,1.3
76752,1672,Victory Insights,"","",Victory Insights,673,Victory Insights,1.3,0.1,IVR,,Florida,9/16/21,9/18/21,,"",,,,,146304,203,lv,r,lv-r,,10/12/21 16:03,head-to-head poll,https://victory-insights.com/files/FLPresidentialPoll_Sep2021.pdf,538,,,8780,2024,U.S. President,0,,3/19/24,primary,false,false,,REP,Trump,16651,Donald Trump,58.0
76752,1672,Victory Insights,"","",Victory Insights,673,Victory Insights,1.3,0.1,IVR,,Florida,9/16/21,9/18/21,,"",,,,,146304,203,lv,r,lv-r,,10/12/21 16:03,head-to-head poll,https://victory-insights.com/files/FLPresidentialPoll_Sep2021.pdf,538,,,8780,2024,U.S. President,0,,3/19/24,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,30.0
76752,1672,Victory Insights,"","",Victory Insights,673,Victory Insights,1.3,0.1,IVR,,Florida,9/16/21,9/18/21,,"",,,,,146305,174,lv,d,lv-d,,10/12/21 16:03,head-to-head poll,https://victory-insights.com/files/FLPresidentialPoll_Sep2021.pdf,538,,,8779,2024,U.S. President,0,,3/19/24,primary,false,false,,DEM,Harris,16661,Kamala Harris,17.0
76752,1672,Victory Insights,"","",Victory Insights,673,Victory Insights,1.3,0.1,IVR,,Florida,9/16/21,9/18/21,,"",,,,,146305,174,lv,d,lv-d,,10/12/21 16:03,head-to-head poll,https://victory-insights.com/files/FLPresidentialPoll_Sep2021.pdf,538,,,8779,2024,U.S. President,0,,3/19/24,primary,false,false,,DEM,Biden,19368,Joe Biden,60.0
76350,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/15/21,9/16/21,,"",,,,,145483,490,rv,r,rv-r,,9/21/21 09:02,"",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/ebb1831f-9bf5-9915-8a9e-3645dd66063c/HHP_Sept_AM_vF.pdf,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,58.0
76350,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/15/21,9/16/21,,"",,,,,145483,490,rv,r,rv-r,,9/21/21 09:02,"",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/ebb1831f-9bf5-9915-8a9e-3645dd66063c/HHP_Sept_AM_vF.pdf,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Pence,16638,Mike Pence,13.0
76350,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/15/21,9/16/21,,"",,,,,145483,490,rv,r,rv-r,,9/21/21 09:02,"",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/ebb1831f-9bf5-9915-8a9e-3645dd66063c/HHP_Sept_AM_vF.pdf,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,9.0
76350,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/15/21,9/16/21,,"",,,,,145483,490,rv,r,rv-r,,9/21/21 09:02,"",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/ebb1831f-9bf5-9915-8a9e-3645dd66063c/HHP_Sept_AM_vF.pdf,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,3.0
76350,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/15/21,9/16/21,,"",,,,,145483,490,rv,r,rv-r,,9/21/21 09:02,"",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/ebb1831f-9bf5-9915-8a9e-3645dd66063c/HHP_Sept_AM_vF.pdf,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Rubio,16643,Marco Rubio,3.0
76350,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/15/21,9/16/21,,"",,,,,145483,490,rv,r,rv-r,,9/21/21 09:02,"",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/ebb1831f-9bf5-9915-8a9e-3645dd66063c/HHP_Sept_AM_vF.pdf,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Cruz,16641,Ted Cruz,4.0
76350,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/15/21,9/16/21,,"",,,,,145483,490,rv,r,rv-r,,9/21/21 09:02,"",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/ebb1831f-9bf5-9915-8a9e-3645dd66063c/HHP_Sept_AM_vF.pdf,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Pompeo,16652,Mike Pompeo,2.0
76350,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/15/21,9/16/21,,"",,,,,145483,490,rv,r,rv-r,,9/21/21 09:02,"",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/ebb1831f-9bf5-9915-8a9e-3645dd66063c/HHP_Sept_AM_vF.pdf,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Scott,16648,Tim Scott,1.0
76350,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/15/21,9/16/21,,"",,,,,145484,490,rv,r,rv-r,,9/21/21 09:02,"",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/ebb1831f-9bf5-9915-8a9e-3645dd66063c/HHP_Sept_AM_vF.pdf,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Pence,16638,Mike Pence,32.0
76350,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/15/21,9/16/21,,"",,,,,145484,490,rv,r,rv-r,,9/21/21 09:02,"",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/ebb1831f-9bf5-9915-8a9e-3645dd66063c/HHP_Sept_AM_vF.pdf,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,20.0
76350,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/15/21,9/16/21,,"",,,,,145484,490,rv,r,rv-r,,9/21/21 09:02,"",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/ebb1831f-9bf5-9915-8a9e-3645dd66063c/HHP_Sept_AM_vF.pdf,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Cruz,16641,Ted Cruz,14.0
76350,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/15/21,9/16/21,,"",,,,,145484,490,rv,r,rv-r,,9/21/21 09:02,"",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/ebb1831f-9bf5-9915-8a9e-3645dd66063c/HHP_Sept_AM_vF.pdf,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,6.0
76350,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/15/21,9/16/21,,"",,,,,145484,490,rv,r,rv-r,,9/21/21 09:02,"",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/ebb1831f-9bf5-9915-8a9e-3645dd66063c/HHP_Sept_AM_vF.pdf,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Rubio,16643,Marco Rubio,4.0
76350,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/15/21,9/16/21,,"",,,,,145484,490,rv,r,rv-r,,9/21/21 09:02,"",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/ebb1831f-9bf5-9915-8a9e-3645dd66063c/HHP_Sept_AM_vF.pdf,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Pompeo,16652,Mike Pompeo,6.0
76350,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/15/21,9/16/21,,"",,,,,145484,490,rv,r,rv-r,,9/21/21 09:02,"",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/ebb1831f-9bf5-9915-8a9e-3645dd66063c/HHP_Sept_AM_vF.pdf,538,,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Scott,16648,Tim Scott,2.0
